ID_Loja,Nome_Loja,Cidade,Pais
4041,Loja 4041,Bagdá,Iraque
4042,Loja 4042,Jerusalém,Israel
4043,Loja 4043,Buenos Aires,Argentina
4044,Loja 4044,Lima,Peru
4045,Loja 4045,Hanói,Vietnã
4046,Loja 4046,Nova York,Estados Unidos
4047,Loja 4047,Nova Deli,Índia
4048,Loja 4048,Jacarta,Indonésia
4049,Loja 4049,Abu Dhabi,Emirados Árabes Unidos
4050,Loja 4050,Bogotá,Colômbia
4051,Loja 4051,Pequim,China
4052,Loja 4052,Osaka,Japão
4053,Loja 4053,Osaka,Japão
4054,Loja 4054,Cidade do México,México
4055,Loja 4055,Abu Dhabi,Emirados Árabes Unidos
4056,Loja 4056,Kyoto,Japão
4057,Loja 4057,Madri,Espanha
4058,Loja 4058,Kuala Lumpur,Malásia
4059,Loja 4059,Lima,Peru
4060,Loja 4060,Roma,Itália
4061,Loja 4061,Tóquio,Japão
4062,Loja 4062,Taipei,Taiwan
4063,Loja 4063,Osaka,Japão
4064,Loja 4064,Damasco,Síria
4065,Loja 4065,Jerusalém,Israel
4066,Loja 4066,Seul,Coreia do Sul
4067,Loja 4067,Osaka,Japão
4068,Loja 4068,Johannesburg,África do Sul
4069,Loja 4069,Beirute,Líbano
4070,Loja 4070,Túnis,Tunísia
4071,Loja 4071,Dhaka,Bangladesh
4072,Loja 4072,Islamabad,Paquistão
4073,Loja 4073,Jacarta,Indonésia
4074,Loja 4074,Argel,Argélia
4075,Loja 4075,Kyoto,Japão
4076,Loja 4076,Rio de Janeiro,Brasil
4077,Loja 4077,Hong Kong,Hong Kong
4078,Loja 4078,Nova Deli,Índia
4079,Loja 4079,Roma,Itália
4080,Loja 4080,Abu Dhabi,Emirados Árabes Unidos
4081,Loja 4081,Bagdá,Iraque
4082,Loja 4082,Katmandu,Nepal
4083,Loja 4083,Casablanca,Marrocos
4084,Loja 4084,Osaka,Japão
4085,Loja 4085,Osaka,Japão
4086,Loja 4086,Cidade do México,México
4087,Loja 4087,Pequim,China
4088,Loja 4088,Jerusalém,Israel
4089,Loja 4089,Kuala Lumpur,Malásia
4090,Loja 4090,São Paulo,Brasil
4091,Loja 4091,Sydney,Austrália
4092,Loja 4092,Kinshasa,República Democrática do Congo
4093,Loja 4093,Amã,Jordânia
4094,Loja 4094,Trípoli,Líbia
4095,Loja 4095,Mumbai,Índia
4096,Loja 4096,Santiago,Chile
4097,Loja 4097,Nova Deli,Índia
4098,Loja 4098,Sydney,Austrália
4099,Loja 4099,Moscou,Rússia
4100,Loja 4100,Los Angeles,Estados Unidos
4101,Loja 4101,Nova York,Estados Unidos
4102,Loja 4102,Bangkok,Tailândia
4103,Loja 4103,Jacarta,Indonésia
4104,Loja 4104,Argel,Argélia
4105,Loja 4105,Casablanca,Marrocos
4106,Loja 4106,Dakar,Senegal
4107,Loja 4107,Amã,Jordânia
4108,Loja 4108,Manila,Filipinas
4109,Loja 4109,Hong Kong,Hong Kong
4110,Loja 4110,Lima,Peru
4111,Loja 4111,Bagdá,Iraque
4112,Loja 4112,Jerusalém,Israel
4113,Loja 4113,Lima,Peru
4114,Loja 4114,Berlim,Alemanha
4115,Loja 4115,Yangon,Mianmar
4116,Loja 4116,Abu Dhabi,Emirados Árabes Unidos
4117,Loja 4117,Cabul,Afeganistão
4118,Loja 4118,Doha,Catar
4119,Loja 4119,Moscou,Rússia
4120,Loja 4120,Tóquio,Japão
4121,Loja 4121,Casablanca,Marrocos
4122,Loja 4122,Tóquio,Japão
4123,Loja 4123,Pequim,China
4124,Loja 4124,Trípoli,Líbia
4125,Loja 4125,Cairo,Egito
4126,Loja 4126,Los Angeles,Estados Unidos
4127,Loja 4127,Teerã,Irã
4128,Loja 4128,Doha,Catar
4129,Loja 4129,Trípoli,Líbia
4130,Loja 4130,Cidade do México,México
4131,Loja 4131,Nova York,Estados Unidos
4132,Loja 4132,Sydney,Austrália
4133,Loja 4133,Nova Deli,Índia
4134,Loja 4134,Katmandu,Nepal
4135,Loja 4135,Pequim,China
4136,Loja 4136,Jerusalém,Israel
4137,Loja 4137,Beirute,Líbano
4138,Loja 4138,Beirute,Líbano
4139,Loja 4139,Lagos,Nigéria
4140,Loja 4140,Cairo,Egito
4141,Loja 4141,Trípoli,Líbia
4142,Loja 4142,Kinshasa,República Democrática do Congo
4143,Loja 4143,Nairobi,Quênia
4144,Loja 4144,Istambul,Turquia
4145,Loja 4145,Riyadh,Arábia Saudita
4146,Loja 4146,Berlim,Alemanha
4147,Loja 4147,Nova York,Estados Unidos
4148,Loja 4148,Lima,Peru
4149,Loja 4149,Paris,França
4150,Loja 4150,Bagdá,Iraque
4151,Loja 4151,Túnis,Tunísia
4152,Loja 4152,Amã,Jordânia
4153,Loja 4153,Kuala Lumpur,Malásia
4154,Loja 4154,Jacarta,Indonésia
4155,Loja 4155,Bagdá,Iraque
4156,Loja 4156,Paris,França
4157,Loja 4157,Buenos Aires,Argentina
4158,Loja 4158,Bogotá,Colômbia
4159,Loja 4159,Damasco,Síria
4160,Loja 4160,Dubai,Emirados Árabes Unidos
4161,Loja 4161,Hong Kong,Hong Kong
4162,Loja 4162,Argel,Argélia
4163,Loja 4163,Cairo,Egito
4164,Loja 4164,Bangkok,Tailândia
4165,Loja 4165,Roma,Itália
4166,Loja 4166,Londres,Reino Unido
4167,Loja 4167,Bagdá,Iraque
4168,Loja 4168,Yangon,Mianmar
4169,Loja 4169,Moscou,Rússia
4170,Loja 4170,Casablanca,Marrocos
4171,Loja 4171,Phnom Penh,Camboja
4172,Loja 4172,Trípoli,Líbia
4173,Loja 4173,Santiago,Chile
4174,Loja 4174,Nairobi,Quênia
4175,Loja 4175,Riyadh,Arábia Saudita
4176,Loja 4176,Damasco,Síria
4177,Loja 4177,Seul,Coreia do Sul
4178,Loja 4178,Hong Kong,Hong Kong
4179,Loja 4179,Jacarta,Indonésia
4180,Loja 4180,Jerusalém,Israel
4181,Loja 4181,Amã,Jordânia
4182,Loja 4182,Buenos Aires,Argentina
4183,Loja 4183,Pequim,China
4184,Loja 4184,Roma,Itália
4185,Loja 4185,Hanói,Vietnã
4186,Loja 4186,Santiago,Chile
4187,Loja 4187,Phnom Penh,Camboja
4188,Loja 4188,Beirute,Líbano
4189,Loja 4189,Istambul,Turquia
4190,Loja 4190,Katmandu,Nepal
4191,Loja 4191,Cairo,Egito
4192,Loja 4192,Seul,Coreia do Sul
4193,Loja 4193,Dakar,Senegal
4194,Loja 4194,Manila,Filipinas
4195,Loja 4195,Damasco,Síria
4196,Loja 4196,Yangon,Mianmar
4197,Loja 4197,Hanói,Vietnã
4198,Loja 4198,Casablanca,Marrocos
4199,Loja 4199,Londres,Reino Unido
4200,Loja 4200,Phnom Penh,Camboja
4201,Loja 4201,Yangon,Mianmar
4202,Loja 4202,Hong Kong,Hong Kong
4203,Loja 4203,Pequim,China
4204,Loja 4204,Los Angeles,Estados Unidos
4205,Loja 4205,Túnis,Tunísia
4206,Loja 4206,Islamabad,Paquistão
4207,Loja 4207,Riyadh,Arábia Saudita
4208,Loja 4208,Abu Dhabi,Emirados Árabes Unidos
4209,Loja 4209,Argel,Argélia
4210,Loja 4210,Bangkok,Tailândia
4211,Loja 4211,Doha,Catar
4212,Loja 4212,Berlim,Alemanha
4213,Loja 4213,Hanói,Vietnã
4214,Loja 4214,Seul,Coreia do Sul
4215,Loja 4215,Lagos,Nigéria
4216,Loja 4216,Teerã,Irã
4217,Loja 4217,Berlim,Alemanha
4218,Loja 4218,Santiago,Chile
4219,Loja 4219,Jerusalém,Israel
4220,Loja 4220,Beirute,Líbano
4221,Loja 4221,Seul,Coreia do Sul
4222,Loja 4222,Abu Dhabi,Emirados Árabes Unidos
4223,Loja 4223,Santiago,Chile
4224,Loja 4224,Damasco,Síria
4225,Loja 4225,Beirute,Líbano
4226,Loja 4226,Osaka,Japão
4227,Loja 4227,Kyoto,Japão
4228,Loja 4228,Amã,Jordânia
4229,Loja 4229,Los Angeles,Estados Unidos
4230,Loja 4230,Lagos,Nigéria
4231,Loja 4231,Johannesburg,África do Sul
4232,Loja 4232,Bangkok,Tailândia
4233,Loja 4233,Londres,Reino Unido
4234,Loja 4234,Pequim,China
4235,Loja 4235,Nova Deli,Índia
4236,Loja 4236,Sydney,Austrália
4237,Loja 4237,Mumbai,Índia
4238,Loja 4238,Bagdá,Iraque
4239,Loja 4239,Hanói,Vietnã
4240,Loja 4240,Seul,Coreia do Sul
4241,Loja 4241,Osaka,Japão
4242,Loja 4242,Londres,Reino Unido
4243,Loja 4243,Londres,Reino Unido
4244,Loja 4244,Hanói,Vietnã
4245,Loja 4245,Kuala Lumpur,Malásia
4246,Loja 4246,Kinshasa,República Democrática do Congo
4247,Loja 4247,Kyoto,Japão
4248,Loja 4248,Túnis,Tunísia
4249,Loja 4249,Jacarta,Indonésia
4250,Loja 4250,Buenos Aires,Argentina
4251,Loja 4251,Paris,França
4252,Loja 4252,Yangon,Mianmar
4253,Loja 4253,Jacarta,Indonésia
4254,Loja 4254,Dubai,Emirados Árabes Unidos
4255,Loja 4255,Islamabad,Paquistão
4256,Loja 4256,Lagos,Nigéria
4257,Loja 4257,Teerã,Irã
4258,Loja 4258,Johannesburg,África do Sul
4259,Loja 4259,Hanói,Vietnã
4260,Loja 4260,Phnom Penh,Camboja
4261,Loja 4261,Osaka,Japão
4262,Loja 4262,Yangon,Mianmar
4263,Loja 4263,Manila,Filipinas
4264,Loja 4264,Dhaka,Bangladesh
4265,Loja 4265,Amã,Jordânia
4266,Loja 4266,Pequim,China
4267,Loja 4267,Manila,Filipinas
4268,Loja 4268,Sydney,Austrália
4269,Loja 4269,Los Angeles,Estados Unidos
4270,Loja 4270,Tóquio,Japão
4271,Loja 4271,Damasco,Síria
4272,Loja 4272,Dhaka,Bangladesh
4273,Loja 4273,Madri,Espanha
4274,Loja 4274,São Paulo,Brasil
4275,Loja 4275,Berlim,Alemanha
4276,Loja 4276,Santiago,Chile
4277,Loja 4277,Nairobi,Quênia
4278,Loja 4278,Manila,Filipinas
4279,Loja 4279,Nova York,Estados Unidos
4280,Loja 4280,Seul,Coreia do Sul
4281,Loja 4281,Osaka,Japão
4282,Loja 4282,Londres,Reino Unido
4283,Loja 4283,Paris,França
4284,Loja 4284,Santiago,Chile
4285,Loja 4285,Mumbai,Índia
4286,Loja 4286,Damasco,Síria
4287,Loja 4287,Tóquio,Japão
4288,Loja 4288,Berlim,Alemanha
4289,Loja 4289,Los Angeles,Estados Unidos
4290,Loja 4290,Toronto,Canadá
4291,Loja 4291,Sydney,Austrália
4292,Loja 4292,Nairobi,Quênia
4293,Loja 4293,Bangkok,Tailândia
4294,Loja 4294,Seul,Coreia do Sul
4295,Loja 4295,Kinshasa,República Democrática do Congo
4296,Loja 4296,Kinshasa,República Democrática do Congo
4297,Loja 4297,Cabul,Afeganistão
4298,Loja 4298,Toronto,Canadá
4299,Loja 4299,Yangon,Mianmar
4300,Loja 4300,Johannesburg,África do Sul
4301,Loja 4301,Casablanca,Marrocos
4302,Loja 4302,Dhaka,Bangladesh
4303,Loja 4303,Cingapura,Singapura
4304,Loja 4304,Jacarta,Indonésia
4305,Loja 4305,Doha,Catar
4306,Loja 4306,Buenos Aires,Argentina
4307,Loja 4307,Bangkok,Tailândia
4308,Loja 4308,Bogotá,Colômbia
4309,Loja 4309,Cabul,Afeganistão
4310,Loja 4310,Londres,Reino Unido
4311,Loja 4311,Osaka,Japão
4312,Loja 4312,Toronto,Canadá
4313,Loja 4313,Berlim,Alemanha
4314,Loja 4314,Cairo,Egito
4315,Loja 4315,Istambul,Turquia
4316,Loja 4316,Manila,Filipinas
4317,Loja 4317,Jerusalém,Israel
4318,Loja 4318,Tóquio,Japão
4319,Loja 4319,Bagdá,Iraque
4320,Loja 4320,Pequim,China
4321,Loja 4321,Paris,França
4322,Loja 4322,Bangkok,Tailândia
4323,Loja 4323,Túnis,Tunísia
4324,Loja 4324,Damasco,Síria
4325,Loja 4325,Yangon,Mianmar
4326,Loja 4326,Jacarta,Indonésia
4327,Loja 4327,Casablanca,Marrocos
4328,Loja 4328,Teerã,Irã
4329,Loja 4329,Dhaka,Bangladesh
4330,Loja 4330,Amã,Jordânia
4331,Loja 4331,Taipei,Taiwan
4332,Loja 4332,Hong Kong,Hong Kong
4333,Loja 4333,Beirute,Líbano
4334,Loja 4334,Jacarta,Indonésia
4335,Loja 4335,Teerã,Irã
4336,Loja 4336,Colombo,Sri Lanka
4337,Loja 4337,Nova Deli,Índia
4338,Loja 4338,Kuala Lumpur,Malásia
4339,Loja 4339,Madri,Espanha
4340,Loja 4340,Pequim,China
4341,Loja 4341,Rio de Janeiro,Brasil
4342,Loja 4342,Cairo,Egito
4343,Loja 4343,Los Angeles,Estados Unidos
4344,Loja 4344,Paris,França
4345,Loja 4345,Rio de Janeiro,Brasil
4346,Loja 4346,Lima,Peru
4347,Loja 4347,Nairobi,Quênia
4348,Loja 4348,Riyadh,Arábia Saudita
4349,Loja 4349,Beirute,Líbano
4350,Loja 4350,Beirute,Líbano
4351,Loja 4351,Cairo,Egito
4352,Loja 4352,Phnom Penh,Camboja
4353,Loja 4353,Tóquio,Japão
4354,Loja 4354,Islamabad,Paquistão
4355,Loja 4355,Riyadh,Arábia Saudita
4356,Loja 4356,Nairobi,Quênia
4357,Loja 4357,Nova York,Estados Unidos
4358,Loja 4358,Tóquio,Japão
4359,Loja 4359,Tóquio,Japão
4360,Loja 4360,Abu Dhabi,Emirados Árabes Unidos
4361,Loja 4361,Kuala Lumpur,Malásia
4362,Loja 4362,Seul,Coreia do Sul
4363,Loja 4363,Kinshasa,República Democrática do Congo
4364,Loja 4364,Taipei,Taiwan
4365,Loja 4365,Bagdá,Iraque
4366,Loja 4366,Roma,Itália
4367,Loja 4367,Bagdá,Iraque
4368,Loja 4368,Trípoli,Líbia
4369,Loja 4369,Rio de Janeiro,Brasil
4370,Loja 4370,Islamabad,Paquistão
4371,Loja 4371,Cabul,Afeganistão
4372,Loja 4372,Seul,Coreia do Sul
4373,Loja 4373,Beirute,Líbano
4374,Loja 4374,Riyadh,Arábia Saudita
4375,Loja 4375,Cidade do México,México
4376,Loja 4376,Cabul,Afeganistão
4377,Loja 4377,Nova Deli,Índia
4378,Loja 4378,Phnom Penh,Camboja
4379,Loja 4379,Cidade do México,México
4380,Loja 4380,Osaka,Japão
4381,Loja 4381,Taipei,Taiwan
4382,Loja 4382,Mumbai,Índia
4383,Loja 4383,Lima,Peru
4384,Loja 4384,Damasco,Síria
4385,Loja 4385,Manila,Filipinas
4386,Loja 4386,Jacarta,Indonésia
4387,Loja 4387,Túnis,Tunísia
4388,Loja 4388,Bangkok,Tailândia
4389,Loja 4389,Cairo,Egito
4390,Loja 4390,Cairo,Egito
4391,Loja 4391,Kinshasa,República Democrática do Congo
4392,Loja 4392,Riyadh,Arábia Saudita
4393,Loja 4393,Rio de Janeiro,Brasil
4394,Loja 4394,Pequim,China
4395,Loja 4395,Yangon,Mianmar
4396,Loja 4396,Kuala Lumpur,Malásia
4397,Loja 4397,Moscou,Rússia
4398,Loja 4398,Toronto,Canadá
4399,Loja 4399,Bagdá,Iraque
4400,Loja 4400,Hong Kong,Hong Kong
4401,Loja 4401,Johannesburg,África do Sul
4402,Loja 4402,Istambul,Turquia
4403,Loja 4403,Nova York,Estados Unidos
4404,Loja 4404,Moscou,Rússia
4405,Loja 4405,Rio de Janeiro,Brasil
4406,Loja 4406,Buenos Aires,Argentina
4407,Loja 4407,Mumbai,Índia
4408,Loja 4408,Madri,Espanha
4409,Loja 4409,Paris,França
4410,Loja 4410,Sydney,Austrália
4411,Loja 4411,Seul,Coreia do Sul
4412,Loja 4412,Bangkok,Tailândia
4413,Loja 4413,Doha,Catar
4414,Loja 4414,Teerã,Irã
4415,Loja 4415,Los Angeles,Estados Unidos
4416,Loja 4416,Cidade do México,México
4417,Loja 4417,Dubai,Emirados Árabes Unidos
4418,Loja 4418,Nova York,Estados Unidos
4419,Loja 4419,Argel,Argélia
4420,Loja 4420,Buenos Aires,Argentina
4421,Loja 4421,Los Angeles,Estados Unidos
4422,Loja 4422,Pequim,China
4423,Loja 4423,Pequim,China
4424,Loja 4424,Lima,Peru
4425,Loja 4425,Moscou,Rússia
4426,Loja 4426,Amã,Jordânia
4427,Loja 4427,Abu Dhabi,Emirados Árabes Unidos
4428,Loja 4428,Lagos,Nigéria
4429,Loja 4429,Santiago,Chile
4430,Loja 4430,Toronto,Canadá
4431,Loja 4431,Santiago,Chile
4432,Loja 4432,Paris,França
4433,Loja 4433,Nova Deli,Índia
4434,Loja 4434,São Paulo,Brasil
4435,Loja 4435,Cingapura,Singapura
4436,Loja 4436,Buenos Aires,Argentina
4437,Loja 4437,Kuala Lumpur,Malásia
4438,Loja 4438,Riyadh,Arábia Saudita
4439,Loja 4439,Buenos Aires,Argentina
4440,Loja 4440,Madri,Espanha
4441,Loja 4441,Cingapura,Singapura
4442,Loja 4442,Trípoli,Líbia
4443,Loja 4443,Hong Kong,Hong Kong
4444,Loja 4444,São Paulo,Brasil
4445,Loja 4445,São Paulo,Brasil
4446,Loja 4446,Lagos,Nigéria
4447,Loja 4447,Nairobi,Quênia
4448,Loja 4448,Phnom Penh,Camboja
4449,Loja 4449,Londres,Reino Unido
4450,Loja 4450,Argel,Argélia
4451,Loja 4451,Cairo,Egito
4452,Loja 4452,Sydney,Austrália
4453,Loja 4453,Cabul,Afeganistão
4454,Loja 4454,São Paulo,Brasil
4455,Loja 4455,Lima,Peru
4456,Loja 4456,Hong Kong,Hong Kong
4457,Loja 4457,Trípoli,Líbia
4458,Loja 4458,Túnis,Tunísia
4459,Loja 4459,Londres,Reino Unido
4460,Loja 4460,Hong Kong,Hong Kong
4461,Loja 4461,Johannesburg,África do Sul
4462,Loja 4462,Cingapura,Singapura
4463,Loja 4463,Jerusalém,Israel
4464,Loja 4464,Nova Deli,Índia
4465,Loja 4465,Dhaka,Bangladesh
4466,Loja 4466,Yangon,Mianmar
4467,Loja 4467,Moscou,Rússia
4468,Loja 4468,Hanói,Vietnã
4469,Loja 4469,Istambul,Turquia
4470,Loja 4470,Trípoli,Líbia
4471,Loja 4471,Cidade do México,México
4472,Loja 4472,Bangkok,Tailândia
4473,Loja 4473,Kuala Lumpur,Malásia
4474,Loja 4474,Dakar,Senegal
4475,Loja 4475,Jacarta,Indonésia
4476,Loja 4476,Túnis,Tunísia
4477,Loja 4477,Cairo,Egito
4478,Loja 4478,Lagos,Nigéria
4479,Loja 4479,Roma,Itália
4480,Loja 4480,Santiago,Chile
4481,Loja 4481,Istambul,Turquia
4482,Loja 4482,Kyoto,Japão
4483,Loja 4483,Damasco,Síria
4484,Loja 4484,Santiago,Chile
4485,Loja 4485,Roma,Itália
4486,Loja 4486,Istambul,Turquia
4487,Loja 4487,Kuala Lumpur,Malásia
4488,Loja 4488,Jerusalém,Israel
4489,Loja 4489,Bagdá,Iraque
4490,Loja 4490,Islamabad,Paquistão
4491,Loja 4491,Argel,Argélia
4492,Loja 4492,Cidade do México,México
4493,Loja 4493,Hanói,Vietnã
4494,Loja 4494,Londres,Reino Unido
4495,Loja 4495,Bangkok,Tailândia
4496,Loja 4496,Los Angeles,Estados Unidos
4497,Loja 4497,Buenos Aires,Argentina
4498,Loja 4498,Pequim,China
4499,Loja 4499,Osaka,Japão
4500,Loja 4500,Londres,Reino Unido
4501,Loja 4501,Pequim,China
4502,Loja 4502,Jerusalém,Israel
4503,Loja 4503,Amã,Jordânia
4504,Loja 4504,Jerusalém,Israel
4505,Loja 4505,Cingapura,Singapura
4506,Loja 4506,Santiago,Chile
4507,Loja 4507,Cingapura,Singapura
4508,Loja 4508,Paris,França
4509,Loja 4509,Moscou,Rússia
4510,Loja 4510,Moscou,Rússia
4511,Loja 4511,Tóquio,Japão
4512,Loja 4512,Mumbai,Índia
4513,Loja 4513,Moscou,Rússia
4514,Loja 4514,Tóquio,Japão
4515,Loja 4515,Bangkok,Tailândia
4516,Loja 4516,Kinshasa,República Democrática do Congo
4517,Loja 4517,Kuala Lumpur,Malásia
4518,Loja 4518,Pequim,China
4519,Loja 4519,Paris,França
4520,Loja 4520,Jerusalém,Israel
4521,Loja 4521,Pequim,China
4522,Loja 4522,Damasco,Síria
4523,Loja 4523,Teerã,Irã
4524,Loja 4524,Bagdá,Iraque
4525,Loja 4525,Doha,Catar
4526,Loja 4526,Phnom Penh,Camboja
4527,Loja 4527,Abu Dhabi,Emirados Árabes Unidos
4528,Loja 4528,Jerusalém,Israel
4529,Loja 4529,Lima,Peru
4530,Loja 4530,Bagdá,Iraque
4531,Loja 4531,Taipei,Taiwan
4532,Loja 4532,Istambul,Turquia
4533,Loja 4533,Beirute,Líbano
4534,Loja 4534,Damasco,Síria
4535,Loja 4535,Riyadh,Arábia Saudita
4536,Loja 4536,Hong Kong,Hong Kong
4537,Loja 4537,Trípoli,Líbia
4538,Loja 4538,Taipei,Taiwan
4539,Loja 4539,Paris,França
4540,Loja 4540,Katmandu,Nepal
4541,Loja 4541,Nova Deli,Índia
4542,Loja 4542,Bogotá,Colômbia
4543,Loja 4543,Mumbai,Índia
4544,Loja 4544,Seul,Coreia do Sul
4545,Loja 4545,Doha,Catar
4546,Loja 4546,Toronto,Canadá
4547,Loja 4547,Riyadh,Arábia Saudita
4548,Loja 4548,Kyoto,Japão
4549,Loja 4549,Colombo,Sri Lanka
4550,Loja 4550,Hanói,Vietnã
4551,Loja 4551,Johannesburg,África do Sul
4552,Loja 4552,Santiago,Chile
4553,Loja 4553,Bagdá,Iraque
4554,Loja 4554,Jacarta,Indonésia
4555,Loja 4555,Rio de Janeiro,Brasil
4556,Loja 4556,Doha,Catar
4557,Loja 4557,Kinshasa,República Democrática do Congo
4558,Loja 4558,Londres,Reino Unido
4559,Loja 4559,Taipei,Taiwan
4560,Loja 4560,Sydney,Austrália
4561,Loja 4561,Pequim,China
4562,Loja 4562,Bogotá,Colômbia
4563,Loja 4563,Jacarta,Indonésia
4564,Loja 4564,Londres,Reino Unido
4565,Loja 4565,Sydney,Austrália
4566,Loja 4566,Tóquio,Japão
4567,Loja 4567,Pequim,China
4568,Loja 4568,Jerusalém,Israel
4569,Loja 4569,Sydney,Austrália
4570,Loja 4570,Pequim,China
4571,Loja 4571,Katmandu,Nepal
4572,Loja 4572,Argel,Argélia
4573,Loja 4573,Lima,Peru
4574,Loja 4574,Dubai,Emirados Árabes Unidos
4575,Loja 4575,Kyoto,Japão
4576,Loja 4576,Santiago,Chile
4577,Loja 4577,Islamabad,Paquistão
4578,Loja 4578,Seul,Coreia do Sul
4579,Loja 4579,Damasco,Síria
4580,Loja 4580,Toronto,Canadá
4581,Loja 4581,Santiago,Chile
4582,Loja 4582,Cidade do México,México
4583,Loja 4583,Colombo,Sri Lanka
4584,Loja 4584,Rio de Janeiro,Brasil
4585,Loja 4585,Túnis,Tunísia
4586,Loja 4586,Cabul,Afeganistão
4587,Loja 4587,Riyadh,Arábia Saudita
4588,Loja 4588,Berlim,Alemanha
4589,Loja 4589,Mumbai,Índia
4590,Loja 4590,Cingapura,Singapura
4591,Loja 4591,Johannesburg,África do Sul
4592,Loja 4592,Kinshasa,República Democrática do Congo
